"","cluster","effect","y","treated"
"2087",1,0.0194052000910881,1,1
"2088",1,0.0204798024947487,1,0
"2089",1,0.00618848943412098,1,1
"2090",1,0.0376623518523466,1,1
"2091",1,0.0561321634863593,1,1
"2092",1,0.215550258605598,1,0
"2093",1,0.0111171207035662,1,0
"2094",1,0.0215798819129315,1,1
"2095",1,-0.00619004799856413,1,1
"2096",1,0.0135079752720126,1,0
"2097",1,0.0302846445852013,1,0
"2098",1,0.022098208641251,1,0
"2099",1,0.0172599083122752,1,1
"2100",1,0.00329634432958649,1,1
"2101",1,0.010039189467269,1,1
"2102",1,0.0138054096534556,1,1
"2103",1,0.062996267566741,1,1
"2104",1,0.0379088175573361,1,1
"2105",1,0.0115732133916053,1,1
"2106",1,0.00726980732220252,1,1
"2107",1,0.065067500088945,1,1
"2108",1,0.0197826612410002,1,1
"2109",1,0.0222711794414273,1,0
"2110",1,0.0124921900625507,1,1
"2111",1,0.0203731054728934,1,0
"2112",1,0.025981959914704,1,0
"2113",1,-0.00243847723254724,1,1
"2114",1,0.0196353963050472,1,1
"2115",1,0.215058647830664,1,1
"2116",1,0.00889089154941697,1,1
"2117",1,0.0137438248298299,1,1
"2118",1,-0.00580674233294491,1,0
"2119",1,0.00999110901537361,1,0
"2120",1,0.0196577348089369,1,1
"2121",1,0.0803234903597324,1,0
"2122",1,0.173346075298726,1,1
"2123",1,-0.00723842482810258,1,1
"2124",1,0.148389476052367,1,1
"2125",1,0.133747610701237,1,1
"2126",1,0.0209271962426935,1,0
"2127",1,0.0235024761720957,1,1
"2128",1,0.0893572083429847,1,1
"2129",1,0.0205575429332553,1,0
"2130",1,0.1417783808609,1,1
"2131",1,0.0224707788358143,1,0
"2132",1,0.00983624665285236,1,1
"2133",1,0.00988067270594415,1,1
"2134",1,0.115924160291081,1,1
"2135",1,-0.118373402026526,1,1
"2136",1,-0.084319408512335,1,1
"2137",1,-0.0211590774780567,1,0
"2138",1,0.00178140358276433,1,1
"2139",1,0.00215805369337393,1,0
"2140",1,0.0141518960278979,1,0
"2141",1,0.0305945216237924,1,1
"2142",1,-0.00165855174808474,1,0
"2143",1,0.019434922558069,1,0
"2144",1,-0.0731268190587291,1,1
"2145",1,0.0162713407237797,1,1
"2146",1,-0.0329137994686436,1,1
"2147",1,0.030910377085861,1,0
"2148",1,-0.0154220090970667,1,0
"2149",1,0.0211445832540846,1,1
"2150",1,0.00582056254221547,1,0
"2151",1,0.0200773903991002,1,1
"2152",1,0.169996637794859,1,0
"2153",1,0.142769422683287,1,0
"2154",1,0.0135126718644357,1,0
"2155",1,0.0144113466189728,1,0
"2156",1,-0.0099012028701274,1,0
"2157",1,0.0239543535471954,1,1
"2158",1,-0.00578548950393229,1,1
"2159",1,-0.00141948411594896,1,0
"2160",1,-0.000137152808724961,1,1
"2161",1,0.00582608991531782,1,0
"2162",1,0.0698972926250672,1,1
"2163",1,0.122898788461602,1,0
"2164",1,0.0096757835246102,1,1
"2165",1,0.119622934672861,0,0
"2166",1,0.011436363874414,1,1
"2167",1,0.0145162750709842,1,1
"2168",1,0.000340360477651778,1,1
"2169",1,0.130818950601965,1,1
"2170",1,0.0235077492447588,1,0
"2171",1,-0.0106324624258223,1,1
"2172",1,-0.0123048429683281,1,0
"2173",1,0.062450428872866,1,0
"2174",1,0.0262354864184843,1,1
"2175",1,-0.0248013125352987,1,1
"2176",1,0.0139808272584672,1,1
"2177",1,0.0210722826259424,1,1
"2178",1,0.00484279275449491,1,0
"2179",1,0.0270594407701126,1,1
"2180",1,0.029665148190358,1,0
"2181",1,0.0169895152296116,1,1
"2182",1,-0.0023463189255624,1,0
"2183",1,0.00721011869521458,1,1
"2184",1,-0.000523444726043052,1,1
"2185",1,0.0117565540704249,1,1
"2186",1,0.0124344537035626,1,0
"2187",1,0.106251205572861,1,1
"2188",1,0.0240785743947067,1,1
"2189",1,0.0108702891194583,1,0
"2190",1,-0.0198730740457703,1,1
"2191",1,-0.120463664158705,1,0
"2192",1,0.0112159206645433,1,0
"2193",1,0.0114236651650944,1,1
"2194",1,0.013761116330605,1,1
"2195",1,0.0145655828245757,1,1
"2196",1,-0.00986991911164374,1,1
"2197",1,0.0255448249747753,1,1
"2198",1,0.0231762157242588,1,0
"2199",1,0.0186362607100905,1,1
"2200",1,0.136702931313004,1,1
"2201",1,0.0122815379383104,1,1
"2202",1,-0.00233573106207333,1,1
"2203",1,0.0895085669177925,1,1
"2204",1,0.00713136775575377,1,0
"2205",1,0.0153599751297028,1,0
"2206",1,0.00347800441349216,1,1
"2207",1,0.0284074000847711,1,1
"2208",1,0.153418284306449,1,0
"2209",1,-0.00523451044887618,1,1
"2210",1,0.0227341031588889,1,0
"2211",1,0.00366424771287735,1,1
"2212",1,0.020942052351551,1,0
"2213",1,0.0232934426689072,1,1
"2214",1,0.00430152012003941,1,0
"2215",1,0.118130944096025,1,1
"2216",1,0.0079421914878428,1,1
"2217",1,-0.10442562755684,1,0
"2218",1,0.0116526643139451,1,0
"2219",1,0.132641389448241,1,1
"2220",1,0.0210284215330845,1,1
"2221",1,-0.00463062556299633,1,1
"2222",1,0.0100760199651233,1,1
"2223",1,0.0754863880717633,1,1
"2224",1,-0.0151464514439401,1,0
"2225",1,0.0107615650069628,1,0
"2226",1,0.01580010317256,1,1
"2227",1,0.132570608073099,1,1
"2228",1,0.00767957286974152,1,1
"2229",1,0.171295742570964,1,1
"2230",1,0.159747721910865,0,0
"2231",1,0.0142922224957309,1,1
"2232",1,-0.0988143756085744,1,1
"2233",1,0.0146107811943533,1,0
"2234",1,0.0135757532363124,1,1
"2235",1,0.00934883888911422,1,1
"2236",1,0.0222842065569502,1,0
"2237",1,0.00122852748420272,1,0
"2238",1,0.0047245700838939,1,0
"2239",1,0.0181771155368413,1,0
"2240",1,0.00918982628260185,1,1
"2241",1,-0.0378768063843552,1,1
"2242",1,0.154459383512037,1,0
"2243",1,0.0139078015288834,1,1
"2244",1,0.0180306917103871,1,1
"2245",1,-0.0141597647798586,1,1
"2246",1,0.00810934474379892,1,1
"2247",1,0.13276393123268,1,1
"2248",1,0.0148008845137191,1,1
"2249",1,0.029953656692229,1,0
"2250",1,0.0167039085845668,1,0
"2251",1,-0.00745521025758937,1,1
"2252",1,0.0199483772863238,1,1
"2253",1,0.0209115284382254,1,1
"2254",1,0.0656004358870406,1,0
"2255",1,0.18134134036053,1,0
"2256",1,0.0753710574956316,1,0
"2257",1,0.0234899867919681,1,1
"2258",1,-0.00714403142355768,1,1
"2259",1,0.0187507068230605,1,1
"2260",1,0.0183790047848022,1,0
"2261",1,0.0206337194734213,1,0
"2262",1,0.0153231357887769,1,1
"2263",1,0.027536107890074,1,0
"2264",1,0.0280788281402044,1,1
"2265",1,0.0176238356722204,1,0
"2266",1,0.109273225540432,1,1
"2267",1,0.0261466047962766,1,0
"2268",1,0.0102998855535643,1,0
"2269",1,0.130559924917684,1,0
"2270",1,0.193069253573258,1,1
"2271",1,0.0148436872580643,1,0
"2272",1,0.00369778011111585,1,0
"2273",1,-0.0292970750928838,1,0
"2274",1,0.0215264463307942,1,1
"2275",1,0.0959695152402991,1,0
"2276",1,0.0182095572914892,1,1
"2277",1,0.00961034241267086,1,1
"2278",1,-0.0618437431060954,1,0
"2279",1,0.024163797400804,1,1
"2280",1,0.0114222272019827,1,1
"2281",1,0.0174056051419747,1,1
"2282",1,0.023790814862624,1,0
"2283",1,-0.0432343018237122,1,1
"2284",1,0.0131812727989425,1,1
"2285",1,0.0152548145581931,1,0
"2286",1,0.00553432399342801,1,1
"2287",1,0.0203024937556521,1,1
"2288",1,-0.066749121983062,1,1
"2289",1,-0.00157538317552969,1,0
"2290",1,0.00595281376038651,1,0
"2291",1,0.0265135237293362,1,1
"2292",1,0.0209802761363717,1,0
"2293",1,-0.00215736594498547,1,1
"2294",1,0.0138889466578197,1,1
"2295",1,0.0966077494956371,1,0
"2296",1,0.102758179267653,1,0
"2297",1,0.0267278133820654,1,0
"2298",1,0.0191674461849946,1,0
"2299",1,0.0186587939084011,1,0
"2300",1,0.0245674918115698,1,0
"2301",1,0.0362568134734327,1,1
"2302",1,0.0312540871779081,1,0
"2303",1,0.00192230043844186,1,0
"2304",1,0.0109751119798931,1,0
"2305",1,0.0280123533884321,1,0
"2306",1,0.00425090673764746,0,0
"2307",1,0.0121718709234611,1,1
"2308",1,0.00648647464433881,1,1
"2309",1,0.0183427286253612,1,1
"2310",1,-0.0332819394703031,1,1
"2311",1,0.164833870714317,1,0
"2312",1,-0.0154650362702345,1,1
"2313",1,0.101233506286135,1,1
"2314",1,0.0162129379631481,1,1
"2315",1,0.013645173525098,1,1
"2316",1,0.148575837251534,1,0
"2317",1,-0.0161141072367106,1,0
"2318",1,0.0201368069573992,1,0
"2319",1,0.0142354199898591,1,0
"2320",1,-0.024584934194518,1,0
"2321",1,-0.014116505032685,1,0
"2322",1,-0.0278000695402701,1,1
"2323",1,0.010297480215329,1,1
"2324",1,0.0186773536866867,1,0
"2325",1,-0.0301200125532566,1,0
"2326",1,0.0337885023466013,1,1
"2327",1,-0.0118715115670529,1,0
"2328",1,0.0895621373606401,1,1
"2329",1,0.0860021087677443,1,1
"2330",1,0.00972186447891549,1,1
"2331",1,0.0584967678950073,1,0
"2332",1,0.00131463248225169,1,0
"2333",1,-0.00740746238603092,1,0
"2334",1,0.0717466901616731,1,0
"2335",1,0.0106116835224711,1,0
"2336",1,-0.00756083981619781,1,0
"2337",1,0.0243794432700418,1,1
"2338",1,0.00013722676097221,1,1
"2339",1,-0.00203076678614718,1,1
"2340",1,0.0222339978138448,1,0
"2341",1,-0.00523665809915792,1,0
"2342",1,0.0149900379303374,1,0
"2343",1,0.024135097207742,1,0
"2344",1,0.00804724444133019,1,1
"2345",1,0.00813993980621385,1,0
"2346",1,0.0803813597864935,1,1
"2347",1,0.0204003758354623,1,0
"2348",1,0.00990071685487217,1,1
"2349",1,-0.00878644665744184,1,0
"2350",1,0.00938115316743666,1,0
"2351",1,-0.00188830871902756,1,1
"2352",1,0.0144352739086767,1,1
"2353",1,0.00717357255669485,1,0
"2354",1,0.00572422467286897,1,0
"2355",1,0.0101546123645596,1,1
"2356",1,0.244539218158131,1,0
"2357",1,0.0163877971298356,1,0
"2358",1,0.0043724311476761,1,1
"2359",1,0.283611945496681,1,0
"2360",1,0.156195807310883,1,0
"2361",1,0.0133108529567635,1,1
"2362",1,-0.0445493118029436,1,0
"2363",1,0.00994830549327123,1,1
"2364",1,0.00415164579107443,1,1
"2365",1,0.1834346436012,1,1
"2366",1,-0.0138509092584956,1,1
"2367",1,0.00996978994228371,1,0
"2368",1,0.00429469347435781,1,1
"2369",1,0.0225058679893553,1,1
"2370",1,0.0171365409732987,1,0
"2371",1,0.00269852079441509,1,0
"2372",1,0.0107864645672342,1,0
"2373",1,0.0829925639032599,1,1
"2374",1,0.153962446467615,1,0
"2375",1,0.00257104929198733,1,1
"2376",1,-0.0290973603979096,1,1
"2377",1,-0.0154365192401826,1,0
"2378",1,0.0103483550001799,1,1
"2379",1,0.113073855035259,1,1
"2380",1,-0.000313465552137438,1,0
"2381",1,0.0192489969080398,1,0
"2382",1,-0.0693029310736214,1,0
"2383",1,0.167289062547817,1,0
"2384",1,-0.0195081913773111,1,1
"2385",1,0.0130926716766388,1,0
"2386",1,0.158614072297682,1,1
"2387",1,0.0215203276701026,1,0
"2388",1,0.0279035385327323,1,1
"2389",1,-0.0394235467076968,1,1
"2390",1,0.0139973931162318,1,1
"2391",1,-0.131264853120188,1,1
"2392",1,0.097495842813567,1,0
"2393",1,0.009487408899899,1,0
"2394",1,-0.000349644760649836,1,1
"2395",1,0.0183612686994248,1,0
"2396",1,0.003475884516507,1,0
"2397",1,-0.00182799784067815,1,0
"2398",1,0.122894788297216,1,1
"2399",1,0.0177921594360333,0,0
"2400",1,0.307416387038146,0,0
"2401",1,0.06474442422585,1,0
"2402",1,-0.00356832937378373,1,1
"2403",1,0.0246867558005491,1,1
"2404",1,0.156536997046072,1,0
"2405",1,0.126088855983974,1,1
"2406",1,0.118509904962332,1,1
"2407",1,-0.008309451206492,1,0
"2408",1,-0.00363406118147652,1,0
"2409",1,-0.0135395616265856,1,1
"2410",1,0.0196121633267777,1,0
"2411",1,0.00950076209992796,1,1
"2412",1,0.0165090436210279,1,0
"2413",1,0.0144423902483932,1,1
"2414",1,0.0147532203285509,1,1
"2415",1,0.0154783732649096,1,1
"2416",1,0.153902990000353,1,1
"2417",1,0.0161836889749176,1,0
"2418",1,-0.125858980231239,1,0
"2419",1,0.147657221858736,1,1
"2420",1,0.0858779849964522,1,1
"2421",1,0.023048837886517,1,1
"2422",1,0.0332086664961841,1,1
"2423",1,0.0204454411682764,1,1
"2424",1,0.0394633986345623,1,0
"2425",1,0.00427819626370779,1,0
"2426",1,0.00299499931255192,1,0
"2427",1,0.0938226213362362,1,0
"2428",1,0.011483753088205,1,0
"2429",1,0.00309165002801429,1,0
"2430",1,-0.0192962621334471,1,0
"2431",1,0.0180437054990206,1,1
"2432",1,0.0187658873450611,0,0
"2433",1,0.153959880562378,1,0
"2434",1,0.00732670491935648,1,0
"2435",1,0.0127938565132081,1,1
"2436",1,0.0271791768912978,1,0
"2437",1,0.0169368562021922,1,1
"2438",1,-0.0014572057423957,1,0
"2439",1,-0.00397435259949665,1,1
"2440",1,0.0244817961545134,1,0
"2441",1,-0.0144022796620394,1,1
"2442",1,0.129848379527882,1,0
"2443",1,0.0134899191987268,1,1
"2444",1,-0.0133778717554404,1,0
"2445",1,0.018801672907519,1,1
"2446",1,-0.0160658584347544,1,0
"2447",1,-0.014939964136763,1,0
"2448",1,0.127753325024384,1,1
"2449",1,0.0653693433408968,1,0
"2450",1,0.0118116268219558,1,1
"2451",1,0.0100083610857432,1,0
"2452",1,0.0124993554072789,1,1
"2453",1,0.0158028970166538,1,1
"2454",1,0.0117291102701732,1,1
"2455",1,-0.00103346250332425,1,1
"2456",1,0.0151096050809888,1,1
"2457",1,-0.0914989109117959,1,1
"2458",1,0.0103034323160854,1,0
"2459",1,0.00855715303630655,1,1
"2460",1,0.031926445544449,1,1
"2461",1,0.120869582223551,1,0
"2462",1,0.0158547217902766,1,1
"2463",1,0.0139716085815231,1,1
"2464",1,-0.0124386361521948,1,1
"2465",1,-0.10587890100292,1,1
"2466",1,0.0182578991911935,1,0
"2467",1,0.00796175505786764,1,1
"2468",1,0.0206649113262081,1,0
"2469",1,-0.0416017747478124,1,1
"2470",1,0.011564707986648,1,0
"2471",1,-0.00690547424281355,1,1
"2472",1,0.0254456559503759,1,1
"2473",1,0.148157145965562,1,0
"2474",1,0.17227002010336,1,1
"2475",1,0.0216538461283862,1,0
"2476",1,0.0201988769733018,1,1
"2477",1,0.148343355820584,1,1
"2478",1,-0.00792387794916484,1,0
"2479",1,0.00848415935207513,1,0
"2480",1,0.0986798265665748,1,1
"2481",1,-0.0117672010840392,1,1
"2482",1,0.00220287157543009,1,1
"2483",1,0.0166579171833647,0,0
"2484",1,0.0678011750918829,1,0
"2485",1,-0.0567301473733972,1,1
"2486",1,0.00976070337720616,1,0
"2487",1,0.17392182883119,1,1
"2488",1,0.0151275890102091,1,0
"2489",1,0.0167960627329589,1,0
"2490",1,0.0110114330910494,1,1
"2491",1,0.0124140674647301,1,1
"2492",1,0.0286255436748652,1,0
"2493",1,-0.00789569133981631,1,1
"2494",1,0.0559680317238085,1,0
"2495",1,0.0572699879583723,1,0
"2496",1,0.0148909199104972,1,1
"2497",1,0.00372925447300802,1,1
"2498",1,-0.00464779931822003,1,0
"2499",1,0.00415003250052333,1,1
"2500",1,0.145584291399058,1,1
"2501",1,-0.00777744198110789,1,0
"2502",1,-0.00563250254930319,1,0
"2503",1,-0.0728818155767656,1,0
"2504",1,0.0100283217357586,1,0
"2505",1,0.14845045825677,1,1
"2506",1,0.0197070207303492,1,1
"2507",1,-0.00314602730571885,1,1
"2508",1,0.0156579797293556,1,0
"2509",1,0.020591201842364,1,0
"2510",1,0.0186338292359335,1,1
"2511",1,0.0135733887438016,1,1
"2512",1,-0.00291185046396313,1,0
"2513",1,0.0148710252722428,1,0
"2514",1,-0.0422909191890511,1,1
"2515",1,-0.0120490421856103,1,1
"2516",1,-0.0605834300194084,1,1
"2517",1,0.00646782993708479,1,1
"2518",1,0.164008374502535,1,1
"2519",1,0.209120742804481,1,0
"2520",1,0.138268314476904,1,0
"2521",1,0.00862988016844063,1,1
"2522",1,0.000427216889128174,1,0
"2523",1,0.00757349326085864,1,1
"2524",1,-0.00128840505950683,1,0
"2525",1,0.0278861669704839,1,0
"2526",1,-0.00159116985999025,1,1
"2527",1,-0.0134857253862366,1,1
"2528",1,0.0289041865246427,1,0
"2529",1,-0.00712076238864713,1,1
"2530",1,0.00596771420180247,1,0
"2531",1,-0.00285876516530719,1,0
"2532",1,0.158864259654178,1,1
"2533",1,0.117011815191915,1,1
"2534",1,0.0205125976437129,1,1
"2535",1,0.139818194508619,1,0
"2536",1,-0.0139760042633925,1,0
"2537",1,0.00648846138530161,1,0
"2538",1,0.0323204291875201,1,1
"2539",1,0.0312764666515009,1,1
"2540",1,0.0636021404792123,0,0
"2541",1,0.0141669113592938,0,0
"2542",1,0.00763945869391999,1,0
"2543",1,0.0205246433485915,1,0
"2544",1,0.0293049408944885,1,1
"2545",1,-0.0488596092384431,1,0
"2546",1,0.0279713997123736,1,0
"2547",1,0.0164090239632176,1,0
"2548",1,0.0131939826854314,1,1
"2549",1,0.00845262913229258,1,0
"2550",1,0.145731753061264,1,0
"2551",1,0.0146945809685822,1,0
"2552",1,0.132311821023324,1,0
"2553",1,0.0138954151982405,1,1
"2554",1,0.0146663758064276,1,1
"2555",1,0.0100459336495981,1,1
"2556",1,0.0191760138396269,1,0
"2557",1,-0.0172787918721399,1,0
"2558",1,0.00618644391788158,1,0
"2559",1,0.0822388402417498,1,1
"2560",1,0.0126289337791482,1,1
"2561",1,0.0277150247165419,1,0
"2562",1,-0.000575153658194889,1,1
"2563",1,0.0065890036470405,1,0
"2564",1,-0.0404827860395556,1,0
"2565",1,0.00958569071362178,1,1
"2566",1,0.00901474806324169,1,0
"2567",1,0.0117492831099973,1,0
"2568",1,0.0226955313198401,1,1
"2569",1,0.00807803978082825,1,1
"2570",1,0.156085191760284,1,0
"2571",1,0.00843987389079602,1,1
"2572",1,0.00755823540904247,1,1
"2573",1,0.0238920444944243,1,0
"2574",1,0.0181914159566753,1,1
"2575",1,0.0192312241028503,1,0
"2576",1,0.0112474810911538,1,0
"2577",1,-0.0506756070408345,1,0
"2578",1,0.0144262217356205,1,0
"2579",1,0.0218574403684203,1,1
"2580",1,0.0123743689937513,1,1
"2581",1,0.0132156799091194,1,0
"2582",1,-0.0034498088300015,1,1
"2583",1,0.0200571201773328,1,0
"2584",1,0.000100689981041175,1,0
"2585",1,0.0764323885797006,1,1
"2586",1,0.021090738524884,1,1
"2587",1,-0.0224705889828922,1,1
"2588",1,-0.194071193391605,1,0
"2589",1,-0.0880295425377351,1,1
"2590",1,0.141968391760754,1,1
"2591",1,0.00610157045681254,1,1
"2592",1,0.023892826119661,1,1
"2593",1,0.0171869350704177,1,0
"2594",1,0.0932580092441185,1,0
"2595",1,0.0250403760031457,1,0
"2596",1,0.0176107576167047,1,1
"2597",1,-0.0938585090995924,1,1
"2598",1,0.0327761132654884,1,1
"2599",1,-0.000362394197965302,1,0
"2600",1,-0.0538887032610774,1,0
"2601",1,0.00788679647523504,1,1
"2602",1,0.163862637961411,1,1
"2603",1,-0.00867866173933017,1,0
"2604",1,-0.00235527057157764,1,1
"2605",1,-0.0396960858312806,1,0
"2606",1,-0.00210703288069652,1,0
"2607",1,0.0185547535181754,1,1
"2608",1,0.0129167866584024,1,1
"2609",1,0.0289085637089836,1,1
"2610",1,-0.00945805052674518,1,1
"2611",1,-0.00428600645662225,1,0
"2612",1,-0.00980891268796145,1,0
"2613",1,0.00733222713847602,1,1
"2614",1,0.018249787432501,1,1
"2615",1,-0.0815394571234632,1,1
"2616",1,-0.0984427369669523,1,1
"2617",1,-0.0104739075831671,1,1
"2618",1,0.00113801885612371,1,1
"2619",1,-0.00184333007711527,1,0
"2620",1,0.018377677036927,1,1
"2621",1,0.0223044177627252,1,1
"2622",1,0.0141262059683813,1,1
"2623",1,0.162679955904851,1,0
"2624",1,0.00944901975098548,1,0
"2625",1,0.0105628906556349,0,0
"2626",1,-0.00944677061702412,1,0
"2627",1,0.00924364246521288,1,1
"2628",1,0.0156459107035606,1,0
"2629",1,0.00903648519204181,1,0
"2630",1,0.0109370487244496,1,1
"2631",1,0.0196748854354753,1,1
"2632",1,0.0200012918901159,1,0
"2633",1,0.0183764671594757,1,1
"2634",1,0.0157269754835337,1,0
"2635",1,0.179173053597832,1,0
"2636",1,-0.0283835501260979,1,1
"2637",1,-0.0162152089135261,1,1
"2638",1,0.020710658628449,1,0
"2639",1,0.00144669439704825,1,0
"2640",1,0.0245075277622923,1,1
"2641",1,0.0130314253657093,1,1
"2642",1,0.0190629598050445,1,0
"2643",1,-0.0122729608115139,1,0
"2644",1,0.0201184079091888,1,1
"2645",1,0.0286624231142308,1,1
"2646",1,-0.0105454632522734,1,1
"2647",1,0.010070983086577,1,1
"2648",1,0.0643346121399314,1,0
"2649",1,0.0194044793001138,1,0
"2650",1,0.16708235357565,1,1
"2651",1,0.0211913565310738,1,0
"2652",1,0.0149817973727309,1,1
"2653",1,-0.0487002936006651,1,0
"2654",1,0.0202624607303477,1,1
"2655",1,0.000891167962289326,1,1
"2656",1,0.0233788214054024,1,0
"2657",1,0.147437106689587,1,1
"2658",1,0.0194661610179397,1,0
"2659",1,0.141710486852451,1,1
"2660",1,-0.171269468858988,1,0
"2661",1,0.0114338880056823,1,0
"2662",1,0.0319594936943609,1,0
"2663",1,0.0153269304682183,1,1
"2664",1,0.00964074133007762,1,0
"2665",1,-0.0101086225102845,1,1
"2666",1,0.024586574085888,1,1
"2667",1,-0.0175190482296952,1,1
"2668",1,0.0615129575816664,1,0
"2669",1,-0.131642427175281,1,1
"2670",1,0.00726417621872644,1,0
"2671",1,0.00393703004724045,1,0
"2672",1,-0.0793867683011074,1,0
"2673",1,0.00539190691098835,1,0
"2674",1,-0.00881652661581807,1,1
"2675",1,0.016573857961905,1,1
"2676",1,0.150397492048941,1,0
"2677",1,0.0237752926066851,1,0
"2678",1,-0.00310072257374585,1,0
"2679",1,0.0113688076581415,1,0
"2680",1,0.103491758790954,1,0
"2681",1,0.00908413797980577,1,1
"2682",1,0.00379295926387644,1,0
"2683",1,0.0150925630982373,1,0
"2684",1,0.00677220839145674,1,1
"2685",1,0.103058403234354,1,0
"2686",1,0.0187652880786401,1,1
"2687",1,0.0687023663516787,1,0
"2688",1,0.012731472291609,1,1
"2689",1,0.0208186899607412,1,0
"2690",1,0.0133668108715863,1,1
"2691",1,0.0242957978351287,1,0
"2692",1,0.00900794402153918,1,0
"2693",1,0.00518880311010952,1,0
"2694",1,0.0124993839015971,1,1
"2695",1,0.0621336626221433,1,1
"2696",1,0.0213889530616208,1,0
"2697",1,-0.0151428461262578,1,0
"2698",1,0.00505148196813493,1,1
"2699",1,0.0144658720053158,1,1
"2700",1,0.124306792522629,1,1
"2701",1,0.174347966203706,1,0
"2702",1,0.146717187994759,1,1
"2703",1,0.000470997874985665,1,1
"2704",1,0.12951150351224,1,0
"2705",1,-0.0284090297088817,1,0
"2706",1,-0.0854970106804405,1,1
"2707",1,0.00360471061188647,1,0
"2708",1,0.000804511273877095,1,0
"2709",1,0.00946338851526118,1,1
"2710",1,0.282811862328985,1,0
"2711",1,0.0245786221365913,1,1
"2712",1,0.0152184261082359,1,0
"2713",1,-0.0641362701763839,1,1
"2714",1,0.0228210145174453,1,0
"2715",1,-0.173609144609371,1,1
"2716",1,0.0128338347823939,1,0
"2717",1,0.00625099860835857,1,0
"2718",1,0.0140621654865831,1,0
"2719",1,0.0151603009437168,1,1
"2720",1,-0.00197977183018818,1,0
"2721",1,0.0193911229604399,1,1
"2722",1,-0.0454442657985585,1,1
"2723",1,0.0146087774179864,1,0
"2724",1,0.0269791976939412,1,0
"2725",1,0.00176237790871193,1,1
"2726",1,0.0237277139141191,1,1
"2727",1,-0.179215023615151,1,0
"2728",1,0.0051749487189572,1,0
"2729",1,-0.00531304178636535,1,0
"2730",1,0.00754332203315583,1,0
"2731",1,0.0165307504951414,1,1
"2732",1,0.00907780824477232,1,1
"2733",1,0.018320537529981,1,1
"2734",1,0.00784757831382507,1,1
"2735",1,0.0215908129019193,1,1
"2736",1,0.0148941946873913,1,1
"2737",1,-0.0106675888116917,0,0
"2738",1,0.0281670359042584,1,0
"2739",1,0.00975744429898741,1,0
"2740",1,-0.0232207412724946,1,0
"2741",1,-0.0111021335781332,1,1
"2742",1,0.0292545152040825,1,1
"2743",1,0.0115721362694545,1,0
"2744",1,0.00855710189993081,1,1
"2745",1,0.00451160242687758,1,1
"2746",1,0.0156370174339155,1,1
"2747",1,0.0155030626418805,1,0
"2748",1,-0.0551409537878231,1,0
"2749",1,0.0175456341926244,1,0
"2750",1,0.163971407817648,1,1
"2751",1,0.0168092025386376,1,1
"2752",1,0.0089043169926396,1,1
"2753",1,0.00862125572353334,1,1
"2754",1,0.124142283942226,1,1
"2755",1,0.0188576923133775,1,1
"2756",1,0.0662252955484537,1,1
"2757",1,-0.00730333306078461,1,0
"2758",1,0.0146571764495483,1,0
"2759",1,0.00746260285806106,1,0
"2760",1,-0.00886513481691594,1,1
"2761",1,-6.14612176086173e-06,1,0
"2762",1,-0.102191186649028,1,1
"2763",1,0.000811240197261063,1,0
"2764",1,0.0195362409700647,1,1
"2765",1,0.0179339669100113,1,1
"2766",1,-0.00880761431595319,1,1
"2767",1,0.168756042202272,1,0
"2768",1,0.00688847891256066,1,0
"2769",1,0.0142169062035198,1,0
"2770",1,-0.043999787042339,1,1
"2771",1,0.131716932020974,1,1
"2772",1,0.0109152044895455,1,0
"2773",1,0.000446783706518064,1,0
"2774",1,-0.00858846075622954,1,1
"2775",1,0.0155575612687379,1,0
"2776",1,0.00782353078428974,1,0
"2777",1,0.125102040001605,1,0
"2778",1,0.0162876483480614,1,0
"2779",1,0.0173592863638844,1,1
"2780",1,0.0155480672194827,1,1
"2781",1,0.0289953798314781,1,0
"2782",1,0.126947474842966,1,1
"2783",1,0.0191768857488372,1,1
"2784",1,0.0192523723869982,1,0
"2785",1,0.0124802676059028,1,1
"2786",1,0.00164745287558805,1,0
"2787",1,0.00767702592501467,1,0
"2788",1,0.00804703143672496,1,0
"2789",1,0.0292242493077008,1,1
"2790",1,0.0109331592559675,1,1
"2791",1,-0.0892057736078817,1,0
"2792",1,0.00158301870897642,1,0
"2793",1,-0.0283432519012047,1,0
"2794",1,0.00954876012591503,1,0
"2795",1,-0.0382823351972683,1,1
"2796",1,0.0250602983498186,1,1
"2797",1,0.0108369256937499,1,1
"2798",1,0.161842007158905,1,0
"2799",1,0.0129359100405507,1,1
"2800",1,0.0129905331448929,1,1
"2801",1,0.0195126629357627,1,0
"2802",1,-0.0569798634038299,1,1
"2803",1,0.0216427719310978,1,1
"2804",1,-0.00976419976101727,1,0
"2805",1,0.00872796497182196,1,0
"2806",1,-0.104469762450024,1,0
"2807",1,0.15430158120371,1,1
"2808",1,-0.01806713990397,1,0
"2809",1,0.00216038513160197,1,1
"2810",1,0.0421408627849428,1,0
"2811",1,0.0507033104753133,1,0
"2812",1,0.0119070554442257,1,0
"2813",1,0.000361096702294083,1,0
"2814",1,0.0199809757273988,1,1
"2815",1,-0.0533106585489088,1,0
"2816",1,-0.160258925548834,1,0
"2817",1,-0.0328828427866153,1,0
"2818",1,0.0138552639285032,1,1
"2819",1,0.00047984610021416,1,1
"2820",1,0.0189725859094765,1,0
"2821",1,0.0175998031530449,1,0
